Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3ZozFqJJlDBNIm4xqxn2ZD,"Fancy Like","Country Stuff","Walker Hayes",2021-06-04,161853,2,false,204029,2021-11-22T23:23:20Z,"country","Monument Records",0.649,0.76,1,-6.487,1,0.0574,0.114,0,0.317,0.843,80.018,4
spotify:track:20S0KRq4z2v2Utym0C246s,"Gone Gone Gone","The World From The Side Of The Moon (Deluxe)","Phillip Phillips",2012-01-01,209693,0,false,204029,2021-11-28T01:11:44Z,"folk pop","19 Recordings/Interscope",0.664,0.642,6,-5.961,1,0.038,0.129,0,0.114,0.501,118.002,4
spotify:track:2bWrml86uwGVvznX8KKtwx,"Catch 22 (feat. Anne-Marie)","Two Degrees","Illy,Anne-Marie",2016-11-11,221417,49,true,204029,2021-12-02T00:21:49Z,"","WM Australia",0.765,0.561,0,-7.464,1,0.0987,0.0981,0,0.141,0.584,97.447,4
spotify:track:1oew3nFNY3vMacJAsvry0S,"Me And My Broken Heart","Let The Road","Rixton",2014-01-01,193733,78,false,204029,2021-12-02T12:22:22Z,"","Silent Records/Giant Little Man",0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,4
spotify:track:6Knv6wdA0luoMUuuoYi2i1,"My House","My House","Flo Rida",2015-04-07,192190,79,false,204029,2021-12-02T12:22:58Z,"","Poe Boy/Atlantic",0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
spotify:track:2Bs4jQEGMycglOfWPBqrVG,"Steal My Girl","FOUR (Deluxe)","One Direction",2014-11-17,228133,85,false,204029,2021-12-02T12:23:58Z,"","Syco Music",0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,4
spotify:track:3oLe5ZILASG8vU5dxIMfLY,"The Search","The Search","NF",2019-07-26,248053,76,false,204029,2021-12-03T08:28:16Z,"christian hip hop","NF Real Music",0.789,0.789,2,-4.813,1,0.298,0.598,0,0.099,0.37,119.95,4
spotify:track:6I3mqTwhRpn34SLVafSH7G,"Ghost","Justice","Justin Bieber",2021-03-19,153190,85,false,204029,2022-01-10T07:15:21Z,"","RBMG/Def Jam",0.601,0.741,2,-5.569,1,0.0478,0.185,0.0000291,0.415,0.441,153.96,4
spotify:track:6gj08XDlv9Duc2fPOxUmVD,"Lips Are Movin","Title (Deluxe)","Meghan Trainor",2015-01-12,182666,70,false,204029,2022-01-21T08:50:01Z,"","Epic",0.775,0.825,7,-5.402,1,0.0464,0.0506,0.00000103,0.111,0.95,139.091,4
spotify:track:3rKYiySCDMUKTw5kGVVhaa,"Marvin Gaye (feat. Meghan Trainor)","Nine Track Mind","Charlie Puth,Meghan Trainor",2016-01-29,190453,67,false,204029,2022-01-24T10:20:42Z,"soft pop,pop","Artist Partner",0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,4
spotify:track:0I3q5fE6wg7LIfHGngUTnV,"Ms. Jackson","Stankonia","Outkast",2000-10-31,270506,85,true,204029,2022-01-26T03:33:54Z,"southern hip hop,hip hop","Arista/LaFace Records",0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,4
spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,"I Feel It Coming","Starboy","The Weeknd,Daft Punk",2016-11-25,269186,79,false,204029,2022-01-26T06:55:27Z,"french house,electronic,electro","Universal Republic Records",0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,4
spotify:track:6bQfNiqyCX7UaQSvVVGo4I,"Shivers","Shivers","Ed Sheeran",2021-09-10,207853,8,false,204029,2022-01-26T06:56:21Z,"soft pop","Atlantic Records UK",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
spotify:track:30VrBsh1STRBoIrhQOAwzK,"Disturbia","Good Girl Gone Bad: Reloaded","Rihanna",2007-03-31,238573,69,false,204029,2022-01-31T00:17:23Z,"","Def Jam Recordings",0.703,0.814,11,-4.517,0,0.0573,0.0885,0,0.219,0.717,124.903,4
spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,"Shower","Shower","Becky G",2014-04-23,206166,80,false,204029,2022-02-06T08:49:07Z,"reggaeton,latin","Kemosabe Records/RCA Records",0.699,0.529,2,-7.548,1,0.0487,0.0317,0.0000359,0.285,0.121,119.987,4
spotify:track:1Rb2wHDDtNfLZwboO3UEQ4,"Absolutely (Story of a Girl)","Snapshots","Nine Days",2016-07-08,190758,0,false,204029,2022-02-24T00:17:47Z,"","Madding Music",0.504,0.948,7,-3.285,1,0.0962,0.00458,0,0.135,0.674,97.015,4
spotify:track:6mz1fBdKATx6qP4oP1I65G,"Pony","R&B: From Doo-Wop To Hip-Hop","Ginuwine",1999-10-08,251733,73,true,204029,2022-02-28T09:26:35Z,"r&b","Sony Music Entertainment",0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,4
spotify:track:1RidHM9BC4M8DpfSQ6YLJh,"Up (feat. Demi Lovato)","Never Been Better (Expanded Edition)","Olly Murs,Demi Lovato",2014-11-24,224293,68,false,204029,2022-02-28T09:51:20Z,"","Epic",0.692,0.831,9,-5.389,1,0.034,0.0146,0,0.103,0.676,114.972,4
spotify:track:1bM50INir8voAkVoKuvEUI,"OMG (feat. will.i.am)","Raymond v Raymond (Expanded Edition)","USHER,will.i.am",2010-03-30,269493,81,false,204029,2022-03-02T09:59:22Z,"r&b","LaFace Records",0.781,0.745,4,-5.81,0,0.0332,0.198,0.0000114,0.36,0.326,129.998,4
spotify:track:4zYTZvtcww7OWKie7fxA9E,"Hit 'Em Up Style (Oops!)","So Blu","Blu Cantrell",2001-01-18,250706,75,false,204029,2022-03-05T07:03:01Z,"","Arista",0.667,0.773,5,-4.983,0,0.0586,0.201,0,0.404,0.667,89.976,4
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,"Sweater Weather","I Love You.","The Neighbourhood",2013-04-22,240400,93,false,204029,2022-03-06T12:12:38Z,"","Columbia",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
spotify:track:58HvfVOeJY7lUuCqF0m3ly,"MIDDLE OF THE NIGHT","MIDDLE OF THE NIGHT","Elley Duhé",2020-01-10,184447,78,false,204029,2022-03-22T01:09:04Z,"","Not Fit For Society/RCA Records",0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,3
spotify:track:0IuVhCflrQPMGRrOyoY5RW,"she's all i wanna be","she's all i wanna be","Tate McRae",2022-02-04,206772,7,false,204029,2022-04-08T04:29:53Z,"","RCA Records Label",0.614,0.644,2,-5.372,0,0.0426,0.0134,0.00000707,0.117,0.651,160.036,4
spotify:track:37BZB0z9T8Xu7U3e65qxFy,"Save Your Tears (with Ariana Grande) (Remix)","Save Your Tears (Remix)","The Weeknd,Ariana Grande",2021-04-23,191013,80,false,204029,2022-05-02T04:45:55Z,"pop","Republic Records",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,4
spotify:track:6R8L4HZxaVSFED7rLePbK3,"World's Smallest Violin","OK ORCHESTRA","AJR",2021-03-26,180742,51,false,204029,2022-05-06T07:32:54Z,"","Liberator Music",0.68,0.696,5,-6.977,1,0.051,0.116,0,0.607,0.684,115.962,4
spotify:track:3JTjLyrnevl9ASw3ayGO2P,"GUY.exe","Future Friends","Superfruit",2017-09-15,222680,69,false,204029,2022-05-30T06:41:06Z,"","RCA Records Label",0.77,0.732,4,-4.601,0,0.0508,0.0305,0,0.157,0.889,110.011,4
spotify:track:7F9vK8hNFMml4GtHsaXui6,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson,Bebe Rexha,Digital Farm Animals",2017-07-21,190427,66,true,204029,2022-06-04T04:16:02Z,"","Syco Music",0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,4
spotify:track:3zxrecYFao03IrrcyFiaMU,"Miss You","Miss You","Louis Tomlinson",2017-12-01,182026,61,true,204029,2022-06-05T02:24:49Z,"","Syco Music",0.541,0.69,3,-5.391,1,0.206,0.0216,0,0.257,0.681,180.239,3
spotify:track:0qc4QlcCxVTGyShurEv1UU,"Post Malone (feat. RANI)","Magnets EP","Sam Feldt,RANI",2019-05-24,174444,67,false,204029,2022-06-14T05:05:36Z,"tropical house","Spinnin' Records",0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,4
spotify:track:6CU0zWIWVTEnmWpSjVHM93,"You Gotta Be","I Ain't Movin'","Des'ree",1994-04-27,245200,67,false,204029,2022-06-16T10:02:18Z,"","550 Music - Epic",0.623,0.669,0,-9.985,1,0.0412,0.211,0.0000032,0.111,0.492,94.028,4
spotify:track:0hquQWY3xvYqN4qtiquniF,"Vegas (From the Original Motion Picture Soundtrack ELVIS)","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Doja Cat",2022-05-06,182906,75,true,204029,2022-06-21T10:38:35Z,"","Kemosabe Records/RCA Records",0.801,0.601,8,-7.574,0,0.255,0.0777,0.0000323,0.145,0.74,159.969,4
spotify:track:22I3h5AOENlH4CqXJsEbFR,"Collide (feat. Tyga)","Collide (feat. Tyga)","Justine Skye,Tyga",2014-08-25,260169,73,true,204029,2022-07-02T01:53:45Z,"","Nynetineth LLC",0.418,0.31,11,-9.869,0,0.0625,0.095,0,0.216,0.131,139.614,4
spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,"THOUSAND MILES","THOUSAND MILES","The Kid LAROI",2022-04-22,164781,68,true,204029,2022-07-09T03:20:09Z,"","Columbia",0.376,0.657,7,-4.658,1,0.0768,0.0858,0,0.0884,0.203,80.565,4
spotify:track:6Zu3aw7FfjAF9WA0fA81Oq,"Big Energy","Big Energy","Latto",2021-09-24,173182,67,true,204029,2022-07-09T03:20:36Z,"","Streamcut/RCA Records",0.935,0.807,11,-3.838,0,0.114,0.0514,0,0.349,0.813,106.017,4
spotify:track:1ExfPZEiahqhLyajhybFeS,"The Lazy Song","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,189109,77,false,204029,2022-07-09T05:06:35Z,"","Atlantic Records",0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,4
spotify:track:6BaCraQ9xeLYg4Sb9TBT2X,"Feels (feat. Pharrell Williams Katy Perry & Big Sean)","Feels (feat. Pharrell Williams Katy Perry & Big Sean)","Calvin Harris,Pharrell Williams,Katy Perry,Big Sean",2017-06-16,223413,61,true,204029,2022-07-09T05:08:47Z,"edm,pop","Columbia",0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,4
spotify:track:5yDL13y5giogKs2fSNf7sj,"Glad You Came","Battleground (Deluxe Edition)","The Wanted",2011-01-01,197935,79,false,204029,2022-07-10T11:26:59Z,"","Universal-Island Records Ltd.",0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,4
spotify:track:0VwNdo84DaVYLIkbVO86ND,"We Are Never Ever Getting Back Together","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,193146,74,false,204029,2022-07-10T11:27:02Z,"","Big Machine Records, LLC",0.628,0.676,7,-5.911,1,0.0916,0.00957,0.0000265,0.121,0.75,85.984,4
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,"We Can't Stop","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,231240,83,false,204029,2022-07-10T11:27:51Z,"","RCA Records Label",0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,4
spotify:track:5InWRmnfgjVwQWoXHNBATu,"Want U Back","Sticks & Stones","Cher Lloyd",2011-11-07,214013,66,false,204029,2022-07-10T11:28:54Z,"","Syco Music UK",0.696,0.893,9,-2.963,1,0.076,0.0662,0,0.473,0.573,97.954,4
spotify:track:7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)","Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)","P!nk",2016-04-15,215413,72,false,204029,2022-07-10T11:29:09Z,"","RCA Records/Walt Disney Records",0.632,0.702,7,-5.92,1,0.148,0.0114,0,0.108,0.523,162.958,4
spotify:track:4My8w8AA1JpG6E5SiAPvJL,"Kiss You","Take Me Home (Expanded Edition)","One Direction",2012-11-12,182866,74,false,204029,2022-07-10T11:29:24Z,"","Syco Music",0.637,0.93,4,-2.632,1,0.0511,0.0177,0,0.452,0.886,90.014,4
spotify:track:47BBI51FKFwOMlIiX6m8ya,"I Want It That Way","Millennium","Backstreet Boys",1999-05-18,213306,86,false,204029,2022-07-10T11:29:41Z,"","Jive",0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,4
spotify:track:33KJ2xFYONOlIYDBg6wPx8,"Personal","Talk To Ya - EP","HRVY",2017-11-30,198040,67,false,204029,2022-07-10T11:29:55Z,"","EMI",0.755,0.536,8,-5.605,1,0.12,0.114,0,0.0282,0.882,138.964,4
spotify:track:4hb3h8DzkYDNXmW2XFELJ8,"Singing In The Shower","Singing In The Shower","Mirror Dancing With Becky",2015-01-17,204358,43,false,204029,2022-07-10T11:30:11Z,"","Independent",0.547,0.586,2,-6.89,1,0.0385,0.0732,0.000949,0.112,0.148,119.797,4
spotify:track:557un1HgwYMuqfWGSTmnxw,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE - Platinum Edition","Beyoncé",2008,192586,73,false,204029,2022-07-10T11:30:23Z,"","Music World Music/Columbia",0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.192,0.272,193.438,4
spotify:track:28STRBEo3Gp4EthtSk4MGW,"Hair (feat. Sean Paul)","Get Weird (Expanded Edition)","Little Mix,Sean Paul",2015-11-06,235127,63,false,204029,2022-07-10T11:30:35Z,"dancehall","Syco Music",0.713,0.801,7,-5.781,1,0.0483,0.00628,0.0000015,0.825,0.727,153.984,4
spotify:track:6JvrOdeiEqWyCta29Xc4mR,"If You Love Someone","The Veronicas","The Veronicas",2014-10-24,180066,48,false,204029,2022-07-10T11:31:19Z,"","Sony Music Entertainment",0.618,0.806,10,-4.651,1,0.0443,0.00137,0.0000127,0.297,0.683,97.986,4
spotify:track:72gv4zhNvRVdQA0eOenCal,"Symphony (feat. Zara Larsson)","What Is Love? (Deluxe Edition)","Clean Bandit,Zara Larsson",2018-11-30,212733,81,false,204029,2022-07-10T11:31:37Z,"","Atlantic Records UK",0.715,0.605,0,-5.128,0,0.0428,0.239,0.0000141,0.189,0.454,122.956,4
spotify:track:4vVTI94F9uJ8lHNDWKv0i2,"Eenie Meenie","Eenie Meenie","Sean Kingston,Justin Bieber",2010-03-23,201946,81,false,204029,2022-07-10T11:32:11Z,"","Epic/Beluga Heights",0.72,0.607,1,-4.168,1,0.0322,0.0543,0,0.113,0.828,121.223,4
spotify:track:4eNR6x2HJzJzwv8cxye8IR,"Apple Bottom Jeans","Apple Bottom Jeans","Kevin Turk",2014-05-05,229320,0,false,204029,2022-07-10T11:32:37Z,"","Kevin Turk Records",0.919,0.672,6,-6.94,1,0.144,0.279,0,0.0957,0.92,127.975,4
spotify:track:4jbmgIyjGoXjY01XxatOx6,"Dark Horse","PRISM","Katy Perry,Juicy J",2013-01-01,215672,83,false,204029,2022-07-10T11:33:14Z,"pop,crunk","Capitol Records (CAP)",0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,4
spotify:track:5ZSl6gDoV6bPPxzmLeneV9,"Rise","Blue","Jonas Blue,Jack & Jack",2018-11-09,194407,74,false,204029,2022-07-10T11:33:30Z,"tropical house","Positiva",0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,4
spotify:track:6EJiVf7U0p1BBfs0qqeb1f,"Cut To The Feeling","Cut To The Feeling","Carly Rae Jepsen",2017-05-26,207959,63,false,204029,2022-07-16T07:21:41Z,"","Silent Records IGA",0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001,4
spotify:track:3BJe4B8zGnqEdQPMvfVjuS,"Summertime Sadness","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,265427,86,false,204029,2022-07-24T02:46:40Z,"","Polydor Records",0.565,0.654,1,-6.826,0,0.0335,0.0542,0.0000018,0.122,0.235,111.968,4
spotify:track:3JA9Jsuxr4xgHXEawAdCp4,"Just Can’t Get Enough","The Beginning","Black Eyed Peas",2010-01-01,219426,83,false,204029,2022-11-06T06:21:33Z,"","A&M",0.659,0.629,0,-8.685,0,0.18,0.19,0,0.105,0.262,94.049,4
spotify:track:4kTLpAbhuEGHAAdDjOIWaa,"Pursuit Of Happiness (Nightmare)","Man On The Moon: The End Of Day (Int'l Version)","Kid Cudi,MGMT,Ratatat",2009-01-01,295293,75,true,204029,2022-11-21T03:37:03Z,"indie","Kid Cudi/Universal Records",0.627,0.591,0,-9.056,1,0.0408,0.494,0.0000649,0.324,0.247,115.286,4
spotify:track:3F9ByoUqu31xU0I3G5xfVg,"Meet Me Halfway","THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]","Black Eyed Peas",2009-01-01,284373,82,false,204029,2022-11-22T09:05:00Z,"","Interscope",0.798,0.629,11,-6.857,0,0.0735,0.00474,0.0000229,0.324,0.4,130.002,4
spotify:track:5V53dAjgNInfXNlz2cryvd,"Do You Remember","Thirty One","Jarryd James",2015-09-11,234866,52,false,204029,2022-11-29T12:16:01Z,"","Universal Music Australia (Distribution)",0.669,0.302,1,-10.896,0,0.0674,0.198,0.000345,0.115,0.299,71.988,4
spotify:track:38T0tPVZHcPZyhtOcCP7pF,"STAR WALKIN' (League of Legends Worlds Anthem)","STAR WALKIN' (League of Legends Worlds Anthem)","Lil Nas X",2022-09-22,210575,73,true,204029,2022-11-30T08:13:11Z,"","Columbia",0.637,0.715,2,-4.971,0,0.0455,0.148,0,0.0892,0.308,141.872,4
spotify:track:0wbDgMuAoy7O7pL3a69uZx,"Give It To Me","Shock Value","Timbaland,Justin Timberlake,Nelly Furtado",2007-04-02,234026,79,true,204029,2022-12-11T05:20:57Z,"","Interscope/Blackground Records",0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,4
spotify:track:3wPPWcVuinAU7dXcJXtCID,"La La La","Hotel Cabana (Deluxe Version)","Naughty Boy,Sam Smith",2013-01-01,222200,81,false,204029,2022-12-12T22:37:22Z,"soft pop","Virgin Records Ltd",0.772,0.65,6,-5.202,0,0.0306,0.107,0.00000113,0.0905,0.262,125.083,4
spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,"Bad Habit","Gemini Rights","Steve Lacy",2022-07-15,232066,86,true,204029,2022-12-12T23:19:12Z,"","L-M Records/RCA Records",0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4
spotify:track:4C6Uex2ILwJi9sZXRdmqXp,"Super Freaky Girl","Super Freaky Girl","Nicki Minaj",2022-08-12,170977,71,true,204029,2022-12-12T23:19:32Z,"","Republic Records",0.95,0.891,2,-2.653,1,0.241,0.0645,0.0000177,0.309,0.912,133.01,4
spotify:track:5u5MpBnvJejW9dHPrfWEXZ,"Superstar","Thank You","Jamelia",2003-06-30,215480,73,false,204029,2022-12-21T06:54:46Z,"","Roundhill Records",0.801,0.645,1,-6.93,1,0.0356,0.046,0,0.0357,0.824,110.011,4
spotify:track:7jk7gqyEonmVVYahZN5zhW,"Circus","Circus (Deluxe Version)","Britney Spears",2008-12-02,192360,81,false,204029,2022-12-30T23:03:38Z,"pop","Jive",0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,4
spotify:track:5NvOZCjZaGGGL597exlQWv,"Line Without a Hook","Montgomery Ricky","Ricky Montgomery",2016-04-08,249586,83,false,204029,2023-01-03T08:45:20Z,"","Warner Records",0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028,3
spotify:track:63tqSZIWPIbNCcOb9A2gHY,"Put the Gun Down","Til the Casket Drops","ZZ Ward",2012-01-01,169866,51,false,204029,2023-01-05T11:55:27Z,"","Hollywood Records",0.764,0.721,0,-4.827,1,0.0337,0.0275,0.16,0.201,0.851,105.02,4
spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,"Die For You","Starboy","The Weeknd",2016-11-25,260252,82,false,204029,2023-02-03T23:15:02Z,"","Universal Republic Records",0.586,0.525,1,-7.163,0,0.0616,0.111,0,0.134,0.507,133.63,4
spotify:track:5AWMbJ60z0NmztJ1Edl00K,"Never Be Like You","Skin","Flume,kai",2016-05-27,234909,5,true,204029,2023-02-05T07:12:03Z,"future bass","Future Classic",0.54,0.59,0,-4.359,1,0.0528,0.446,0,0.14,0.267,119.878,4
spotify:track:3azJifCSqg9fRij2yKIbWz,"The Color Violet","Alone At Prom","Tory Lanez",2021-12-10,226466,87,false,204029,2023-03-06T12:10:37Z,"","One Umbrella Records",0.645,0.534,6,-10.8,0,0.0479,0.157,0,0.0863,0.463,105.02,4
spotify:track:2GyA33q5rti5IxkMQemRDH,"I Know What You Did Last Summer","Handwritten","Shawn Mendes,Camila Cabello",2015-04-14,223853,75,false,204029,2023-03-13T01:08:56Z,"","Island Records",0.687,0.761,9,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,4
spotify:track:5IgjP7X4th6nMNDh4akUHb,"Under The Influence","Indigo (Extended)","Chris Brown",2019-10-04,184613,85,true,204029,2023-03-18T11:45:05Z,"r&b","Chris Brown Entertainment/RCA Records",0.755,0.562,9,-8.947,0,0.0355,0.0186,0.000231,0.18,0.368,116.931,4
spotify:track:1x5gfSHfhWpMFKKqbuDe9G,"Meddle About","Nostalgia","Chase Atlantic",2015-02-21,203886,2,false,204029,2023-04-02T05:12:47Z,"","Independent",0.387,0.797,4,-6.41,0,0.052,0.00404,0.0108,0.314,0.369,159.897,4
spotify:track:4Dio1t8RHzLv1nfPJTSZyP,"Whip My Hair","Whip My Hair","WILLOW",2010-10-26,195440,65,false,204029,2023-04-16T09:14:32Z,"","Roc Nation, LLC",0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961,4
spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,"Brazil","What Do You Think About the Car?","Declan McKenna",2017-04-13,252306,85,false,204029,2023-04-24T11:52:18Z,"","Columbia",0.687,0.617,4,-5.213,1,0.0287,0.0941,0.0000127,0.0898,0.665,121.079,4
spotify:track:0xSfELjbi6QwmprLDu4Nrx,"#icanteven (feat. French Montana)","#000000 & #FFFFFF (No DJ Version)","The Neighbourhood,French Montana",2014-11-28,234480,65,true,204029,2023-04-26T22:43:04Z,"","Columbia",0.359,0.625,6,-9.387,0,0.146,0.114,0.000019,0.0787,0.154,111.866,4
spotify:track:4c2cdWv3GLKoP12tY0OzZl,"Exit Sign","The Great Expanse","Hilltop Hoods,Illy,Ecca Vandal",2019-02-22,223386,59,true,204029,2023-04-26T22:46:03Z,"","Universal Music Australia Pty. Ltd.",0.698,0.789,11,-5.736,1,0.203,0.126,0,0.0768,0.814,99.83,4
spotify:track:0QIjsbm2fh1cJ45XO9eGqq,"Wake Up in the Sky","Wake Up in the Sky","Gucci Mane,Bruno Mars,Kodak Black",2018-09-14,204664,74,true,204029,2023-06-05T07:43:15Z,"southern hip hop,rap,trap","Guwop Enterprises/Atlantic",0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,4
spotify:track:2jATUzETZL49e6SywauZKE,"Va Va Voom","Pink Friday ... Roman Reloaded (Deluxe)","Nicki Minaj",2012-01-01,183560,76,true,204029,2023-06-20T02:44:58Z,"","Nicki Minaj/Cash Money",0.648,0.836,8,-3.394,1,0.0316,0.0625,0.00995,0.202,0.705,126.889,4
spotify:track:36lO0n3hzVK9zJONfSdmKC,"She Knows","Non-Fiction (Deluxe)","Ne-Yo,Juicy J",2015-02-13,214725,70,true,204029,2023-06-25T04:31:54Z,"crunk","Motown",0.705,0.572,8,-5.799,0,0.0326,0.0262,0,0.585,0.574,139.977,4
spotify:track:2YzmfPLqUx5CJOaw5ThsBV,"Plain Jane REMIX (feat. Nicki Minaj)","Plain Jane REMIX (feat. Nicki Minaj)","A$AP Ferg,Nicki Minaj",2017-12-15,202636,71,true,204029,2023-06-25T04:32:01Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.791,0.839,11,-4.284,1,0.266,0.0588,0.0000626,0.259,0.383,170.113,4
spotify:track:5O2P9iiztwhomNh8xkR9lJ,"Night Changes","FOUR (Deluxe)","One Direction",2014-11-17,226600,90,false,204029,2023-07-01T00:07:02Z,"","Syco Music",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,"Redbone","Awaken My Love!","Childish Gambino",2016-12-02,326933,18,true,204029,2023-07-07T04:42:43Z,"","Glassnote Entertainment Group LLC",0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,4
spotify:track:0zo4aX57COch7Wh3NRImTM,"Heartbeat","Camp","Childish Gambino",2011-11-15,269840,16,true,204029,2023-07-07T04:43:34Z,"","Glassnote Entertainment Group LLC",0.8,0.545,1,-7.002,0,0.127,0.00369,0.000461,0.0445,0.294,119.954,4
spotify:track:77U6kcldLRFl9vCfaw11Sr,"Champagne & Sunshine","Champagne & Sunshine","PLVTINUM,Tarro",2016-11-18,196363,74,true,204029,2023-07-17T06:16:39Z,"","PLVTINUM",0.607,0.522,5,-10.028,0,0.0704,0.0553,0,0.0909,0.265,109.961,4
spotify:track:3AeicLnm55RqcXGBKYQolM,"King","Communion (Deluxe)","Olly Alexander (Years & Years)",2015-07-10,215360,79,false,204029,2023-07-26T10:20:54Z,"","Polydor Records",0.56,0.857,4,-4.145,0,0.0384,0.0594,0,0.381,0.432,119.975,4
spotify:track:6l8mgVN9Xf1hiDIFGA6CTE,"AMERICA HAS A PROBLEM (feat. Kendrick Lamar)","AMERICA HAS A PROBLEM (feat. Kendrick Lamar)","Beyoncé,Kendrick Lamar",2023-05-19,260962,68,true,204029,2023-07-26T21:41:11Z,"hip hop,west coast hip hop","Parkwood Entertainment/Columbia",0.784,0.7,1,-5.289,1,0.0396,0.0112,0.0000176,0.163,0.204,126.015,4
spotify:track:6qqdFWe7C4LsBjWbXQdsHA,"Dark Paradise","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,243187,74,false,204029,2023-08-10T11:21:55Z,"","Polydor Records",0.6,0.653,1,-8.309,0,0.0594,0.0953,0,0.122,0.43,119.994,4
spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,"Cry Me a River","Justified","Justin Timberlake",2002-11-04,288333,80,false,204029,2023-08-11T01:36:22Z,"","Jive",0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,4
spotify:track:0GX5oOKtU0nnx5OkhenW2i,"Closer","Year Of The Gentleman","Ne-Yo",2008-01-01,234360,73,false,204029,2023-08-16T07:45:56Z,"","Def Soul",0.709,0.745,4,-6.436,0,0.074,0.0226,0.0000529,0.154,0.569,126.028,4
spotify:track:7ciLq0Cip0yxiz6KANrOUq,"Toothbrush","DNCE","DNCE",2016-11-18,231813,70,false,204029,2023-08-16T07:46:05Z,"","Joseph Jonas/Republic Records",0.556,0.785,7,-5.842,1,0.133,0.122,0,0.468,0.825,104.978,4
